timestamp,close,rsi,williamsR,sma14,ema12,wma10,hma14,tripleEma12,cci20,cmo10,macd,ppo,roc14,cmfi20,psi
2005-11-22T00:00+06:00[Asia/Almaty],10871.429688,72.709609370842434566951299399597,-1.4744208115047994338735216369559,10663.448521357142857142857142857,10694.301223787542543683360556178,10753.144868727272727272727272727,10814.176869523015873015873015873,10852.876669069631514396332638458,139.80791632091835672147793985489,88.096491779294463263515600510560,107.561586148956547767433577927,1.0160029417040484006343157549180,3.8070226306327372359686763939002,0.15465294558643029423326613438653,10702.121280769892622451320250047
2005-11-23T00:00+06:00[Asia/Almaty],10916.089844,74.497833686844159161109589436225,-7.3532183716631304620207004597620,10691.555664214285714285714285714,10728.422549974074460892799779122,10790.452485945454545454545454545,10859.388930103968253968253968254,10899.739005598337909917706497059,150.27685439465691024755217677262,89.192116970188547897837376227904,117.286600753161503053183047399,1.1053161632687674504454381288554,3.7395736775236413937716909457067,0.20935588329790195017545408915891,10737.182962215914097961056200038
2005-11-25T00:00+06:00[Asia/Almaty],10931.620117,75.108641222358997816581562897831,-5.4714180741722146910310685030447,10720.188546428571428571428571429,10759.683714131909159998513532434,10823.858700381818181818181818182,10905.450740273809523809523809524,10936.041488273531748969870432605,147.32789970874924010389263105898,86.674138452775372314309039265588,124.808196927360126267507612531,1.1735745916861171547655743167452,3.8065662868336673819437692412363,0.25541127133235876297686076364634,10779.896369772731278368844960030
2005-11-28T00:00+06:00[Asia/Almaty],10890.719727,70.331065779434048058610743400211,-14.850287802778586802678885093984,10741.937779142857142857142857143,10779.843100727000058964265346168,10844.5281074,10936.256626791269841269841269841,10942.363270010291084111299313691,124.05162217098246401029428368417,61.780623637529618855711719121217,126.016160574639843588995534313,1.1828253010165536667977218867700,2.8762764885163393281495730867221,0.16625251786419410052618205085566,10815.013189618185022695075968024
2005-11-29T00:00+06:00[Asia/Almaty],10888.160156,70.030851413765356290413398869866,-16.264718302668355260383953655482,10766.826381214285714285714285714,10796.507263076692358001751659346,10861.010689,10949.733861980952380952380952381,10942.437707148832413153276366038,115.42543789102690233382802033218,59.179486580114276660113788822690,125.322306935618085460822342563,1.1743991642043216628059196185243,3.3059743335241347068127782293921,0.12594180293017117627055280508835,10843.106645494548018156060774419
2005-11-30T00:00+06:00[Asia/Almaty],10805.870117,61.013572615320172114814614815073,-34.949996672459811689858377078507,10785.373535214285714285714285714,10797.947702141816610652877765305,10859.058895618181818181818181818,10934.515862166666666666666666666,10906.934182295195948443253847855,73.316223022110020404655823613521,30.289730796934340489600048329785,116.786067418599692182216090302,1.0933835795438366938130630168532,2.4621182108096283140175953491051,0.13404658589500215690217349677629,10959.790039
2005-12-01T00:00+06:00[Asia/Almaty],10912.570313,66.955042743442086410193056439124,-14.648118434391455294078644305732,10804.835728357142857142857142857,10815.581949966152517147137381636,10874.335689018181818181818181818,10923.489750789682539682539682539,10921.022214835987748500836717135,83.930579718510313810491303156113,48.601148791505612079111795642533,117.278931666877593580041557020,1.0962386414581253752229883105983,2.5607909137385219379293500747527,0.13451258504396402417074937882838,10956.67164056
2005-12-02T00:00+06:00[Asia/Almaty],10877.509766,63.529015909228377133041596551690,-26.756027926436698003893776085984,10818.512137428571428571428571429,10825.109306279052130131915538438,10878.914009381818181818181818182,10910.486256178571428571428571428,10915.146500050236655314331903597,76.876761979571629623768451341811,32.843262175740650405802948832263,113.531714076019794225817265537,1.0598972289446854069307372330045,1.7917743738672884828407669416557,0.10742235324959610455904611823406,10953.6588132088
2005-12-05T00:00+06:00[Asia/Almaty],10835.009766,59.551129326474550859220388487053,-40.576244430501526096594507446638,10828.357840571428571428571428571,10826.632453928428725534314916067,10872.905238127272727272727272727,10891.230148114285714285714285715,10892.246987188916453756333836447,45.704054361351496052359976617018,14.449731749021191385289999375595,105.911737740435822420429075146,0.98791620959318543316563144276884,1.2885636575382054588250935329959,0.075661655990019336216088655193293,10950.706242404624
2005-12-06T00:00+06:00[Asia/Almaty],10856.860352,60.906456505714622321013254952933,-33.470836683191223136246900320547,10840.530692142857142857142857143,10831.282899785593537106835306178,10869.620579090909090909090909091,10871.991923539682539682539682540,10882.941905947300856048518318817,60.173756257737481500062250039442,8.2536060887185422679375444703527,100.477766130044553296769154930,0.93634880960526644008049549308115,1.5947304728483851193844160136305,0.0059733554377150619092295647465853,10947.81272301653152
2005-12-07T00:00+06:00[Asia/Almaty],10810.910156,56.610648713057129999396074516353,-50.598071166569287054060730525384,10850.255720,10828.148631510886839012042398360,10857.316246618181818181818181818,10850.484019540476190476190476190,10857.037758823152078216876831025,15.995558462193623160401915040191,-13.817183107817824940570927224676,91.409792496489632106853460460,0.85137390288689183645438255505480,1.2754421924664791561736397394069,0.016457178909886478658518347039265,10944.9770740162008896
2005-12-08T00:00+06:00[Asia/Almaty],10755.120117,51.830706794035218182296500255094,-77.957603259135647496418631978645,10852.748605,10816.913475432288863498541588955,10835.968625818181818181818181818,10821.470839715873015873015873015,10815.753489535664178623096899175,-19.902232539533331737658877175042,-35.840195180819479515098369657549,78.813060270809968290845927137,0.73395719190268702964130403318680,0.32555666664275266678029723559975,0.0050388535858411942267462393517040,10937.738381695552854016
2005-12-09T00:00+06:00[Asia/Almaty],10778.580078,53.604707188765925832470830179012,-78.745814734658769532956564592743,10853.623605,10811.016029673475192043637508222,10821.813174781818181818181818182,10795.542381317460317460317460317,10795.244678901138783824108391934,-35.273790849644805909535505525067,-33.483465710661163177101813590632,69.917120968402141090317929214,0.65093079919167432216389348390650,0.11378064680583908807778984388667,-0.026964247717997857766340557632239,10925.25427411381968277504
2005-12-12T00:00+06:00[Asia/Almaty],10767.769531,52.642594830435922777155081473403,-83.443599153045798251527918352310,10849.872837714285714285714285714,10804.362722185248239255206742828,10808.474715909090909090909090909,10772.567544715873015873015873016,10776.554797151782955781716947745,-42.724456080125471662030005694029,-28.795866607378425625894318677556,61.288211828699118110791149393,0.57049042869074394515282285713304,-0.48529927760772338729603256738117,-0.059189897611685911264002339982853,10913.5192129869905018085376
2005-12-13T00:00+06:00[Asia/Almaty],10823.719727,56.949269055069773880362391553325,-59.130124638342679097455873447170,10846.464983357142857142857142857,10807.340722925979279444240339373,10807.544478054545454545454545455,10767.211883755555555555555555556,10785.752317550745856395737944780,-6.4149432278510603625596027370573,-13.414963676573399419534389071039,58.292492818063426861299005851,0.54230376094868629251728527205435,-0.43885636359919398303153519875849,-0.056246022417640110029029835390287,10902.488255527771071700025344
2005-12-14T00:00+06:00[Asia/Almaty],10883.509766,61.027946155255355291197028149652,-33.148024603168440071669179622397,10844.137834928571428571428571429,10819.059037245059390591930452831,10818.656800545454545454545454545,10784.314587985714285714285714286,10816.475805249277011356341109416,50.722749373210155818439547452105,16.956986371887564005132224173238,60.050693367359527637013253204,0.55814338504097118638526473791861,-0.29845923279852404263520643848596,-0.016141021839867063448360971924746,10729.669922
2005-12-15T00:00+06:00[Asia/Almaty],10881.669922,60.836941910998348356856260383428,-33.947539232304492527265662740820,10840.569963857142857142857142857,10828.691481053511792280136862991,10828.022975963636363636363636364,10812.689274944444444444444444445,10838.043704721106649463392442123,69.902297696612110072522679153167,-8.7536033617717499609881763969268,60.597094351937845599390329761,0.56274668642182685137586975044028,-0.45693313951077906817460257707197,-0.034074573057417522406727683706907,10733.47191418
2005-12-16T00:00+06:00[Asia/Almaty],10875.589844,60.166773704209126283200757418304,-36.589671558354022564659134081702,10839.489257928571428571428571429,10835.906613814509978263571049248,10836.845507945454545454545454545,10841.560769474603174603174603175,10851.060759895455758894124470442,63.371479265307335376691567090912,-0.59252922505268678386346268407645,59.849600646385953997120566732,0.55539424646000806045872460697674,-0.13892454657969364892829548068674,-0.13576748979997365823817231227334,10741.6826469728
2005-12-19T00:00+06:00[Asia/Almaty],10836.530273,55.906096642582548754501955577937,-49.275933657012508885819970066728,10835.801409142857142857142857143,10836.002561381508443148497269308,10838.601207418181818181818181818,10858.655379723015873015873015874,10844.770222593919977285102253742,8.6434145562655440057997233244447,0.47429720714907992832527219473233,55.466047485097309814823066293,0.51450173573087047504104626996428,-0.47418372121895154827294588520195,-0.20990884959707076631775739682959,10753.602078794432
2005-12-20T00:00+06:00[Asia/Almaty],10805.549805,52.717345576149047960292335405919,-63.981624771285575356125114054013,10835.778529714285714285714285714,10831.317521938199451777756318716,10834.696448945454545454545454545,10859.808705465079365079365079366,10827.849058664282629863116142142,-62.145226163112771587088870957693,-15.562282269318337660613680761135,48.928171663744698792926946346,0.45377856497548274820297953454277,-0.0029642407000254341480162360533766,-0.26340268399548121098508421337832,10764.80634470676608
2005-12-21T00:00+06:00[Asia/Almaty],10833.730469,55.219413822359809200449928813809,-50.604934006668498220643001899436,10830.147112285714285714285714286,10831.688744563091843821228219920,10836.8483666,10856.094027603968253968253968255,10826.830252345401670544756631547,-16.363593059419755715376581536191,7.3155767358579619409102684466638,45.496348457115220896294469941,0.42180175159438357235581916029078,-0.72246814213952089290881621098793,-0.33662023545136686740361121056126,10775.3383546643601152
2005-12-22T00:00+06:00[Asia/Almaty],10889.44043,59.753518443443531410231390133031,-24.160740895893054918395042648756,10830.999302571428571428571428571,10840.573619245693098840084206997,10848.714453290909090909090909091,10859.718445594444444444444444445,10848.182650741949420336103478890,25.313436755650317525930333245687,43.070525425741387769177370497257,46.733220629048078033933835844,0.43296193850557099740204483234515,0.10968194243586763238949226239656,-0.30830324065301406447467963164234,10785.238444024498508288
2005-12-23T00:00+06:00[Asia/Almaty],10883.269531,59.040416787987107820772249635032,-27.089919841523461521953760442366,10834.446428642857142857142857143,10847.142221054048006875055528052,10857.016370836363636363636363636,10866.309963392063492063492063492,10861.035900169349846601679448719,59.917813793959618671884635018843,35.539480367987255229291493350255,46.677442260858173159627575583,0.43217994055690781687740441331439,0.44540582834948595652239488715196,-0.30978843200563634567898732808824,10794.54452802302859779072
2005-12-27T00:00+06:00[Asia/Almaty],10777.769531,48.404751496892245065628145398465,-77.168259928439143771079005763338,10828.797084285714285714285714286,10836.469499507271390165921254298,10844.2330256,10854.011183986507936507936507937,10828.455885838386163707684212445,-36.666762829722649946554555859079,2.5689656820095230530245820215766,37.685850180243766262877696188,0.34898236138467614500682601064408,-0.72848704354413344857214941544824,-0.31082709591118571513528266996231,10940.339844
2005-12-28T00:00+06:00[Asia/Almaty],10796.259766,50.101348556214415820808301602677,-68.391385268562448131537258555590,10827.750627857142857142857142857,10830.283386659998868447280547840,10834.629723090909090909090909091,10834.560305076190476190476190477,10812.393659680042052760644537477,-82.456453490745271616078899219383,-7.8055212339060533236276399629940,31.686691653491809267513284184,0.29343342054939774173300505430189,-0.13551486219565989333710637119460,-0.27431504643609923909031914204207,10937.06285180
2005-12-29T00:00+06:00[Asia/Almaty],10784.820313,49.027226007911071619880325489018,-73.905698610359580060775454839813,10829.872070428571428571428571429,10823.289067635383657742071718711,10823.445792054545454545454545455,10813.890541418253968253968253969,10796.683886713543407788681086998,-79.293909193270300470436145603037,-32.522350144284991773618881348005,25.712845370099343630605659003,0.23813534482931300870994899313689,0.27614936585463706541697938713965,-0.25419128306602693317394593902257,10933.8865947640
2005-12-30T00:00+06:00[Asia/Almaty],10717.5,43.162632753926984599915104010834,-96.500917751046183014040685497893,10825.509207714285714285714285714,10807.013826460709248451795040312,10801.8161578,10785.552408243650793650793650794,10759.389783589533509856782826453,-160.04661414764954343952968115791,-44.498737248457534038243323135726,15.369176215075623948275190613,0.14241736744663658848972126950149,-0.56668018939405239161966728953776,-0.32148463618238210350168897766781,10930.773862868720
2006-01-03T00:00+06:00[Asia/Almaty],10847.410156,54.478728650404198476352077522425,-36.316313834171541655442264489565,10831.197823785714285714285714286,10813.228646389830902691504763107,10806.791459581818181818181818182,10777.204426405555555555555555556,10784.696524827379617245831316493,-52.553358438100523150180007403728,-5.7187250665494064758114733425316,17.453217940170139489512518311,0.16166710817433637650737918785571,0.73962044572664433265162536101833,-0.24634147395278878533911058999225,10921.91970523397120
2006-01-04T00:00+06:00[Asia/Almaty],10880.150391,56.812427598855346337085346848766,-23.521644285033194132834970593125,10835.2285855,10823.524299406779994842510740360,10818.231889327272727272727272727,10789.078647482539682539682539683,10816.520680437420922148725054922,64.142424757247616744578128822910,8.9671705087277098781754182012232,21.498873731168177406638138902,0.19902632037938877621506068522604,0.52136109787869417546679976038149,-0.20164263345624322808823283286819,10907.6715346199329280
2006-01-05T00:00+06:00[Asia/Almaty],10882.150391,56.957591922527493905877878579587,-22.740057375278982074026761434184,10835.131487285714285714285714286,10832.543698113429226630686363355,10829.242862381818181818181818182,10814.738958043650793650793650794,10840.466330730432940385861267632,78.889289624777677606041386092150,16.744691376669702926702208802011,24.583089821196062664646776290,0.22745354754841615690401153881384,-0.012490226307754847104898532049519,-0.16275116724284195479171520858071,10684.450195
2006-01-06T00:00+06:00[Asia/Almaty],10959.30957,62.231932304675346869097840012993,-3.3511325160783190108301023290760,10840.677176428571428571428571429,10852.046139942132423021218737787,10852.890039145454545454545454545,10857.187747386507936507936507936,10888.018098400854551139562745672,146.29473528833970836436973352785,24.796420923984246431541323761333,32.874497449323938484085260425,0.30385410764912717022015211544680,0.71349019549869048123108470813989,-0.11121895699342042816576029460318,10688.92619110
2006-01-09T00:00+06:00[Asia/Almaty],11011.900391,65.348658702269364094911291975650,-2.4575499503134040469848280934575,10850.413644071428571428571428571,10876.639101643342820094316820658,10883.815926981818181818181818182,10912.939614477777777777777777778,10942.333140336304065893596826760,199.19014587761199744859834974411,24.330375684425398169774622150844,43.191255557409038900680724426,0.39868429858194966389358596986258,1.2533623367122633831463936918215,-0.045336586856638582892282791091163,10700.1227372160
2006-01-10T00:00+06:00[Asia/Almaty],11011.580078,65.313305815912930738889306824168,-2.5529663378570085791668706681363,10862.917201571428571428571428571,10897.399251852059309829579526544,10912.457031345454545454545454545,10968.658713190476190476190476190,10980.032808160282836259373798563,175.07866741100746887942993083972,25.792583504992520112314955309781,50.756425624342846487121863757,0.46794594823027923426762927163696,1.6153676554214891731885996457826,-0.010596344847443315566048871045603,10719.324396443040
2006-01-11T00:00+06:00[Asia/Almaty],11043.44043,67.213276522359933635199367049668,-1.1888858276183425952188856593596,10879.909389071428571428571428571,10919.867125413280955032879515337,10944.558007945454545454545454545,11019.389095935714285714285714285,11018.043342525451023708259837023,194.55319123282122610631932874976,62.683207049642895801286218626494,58.646698906136082369408954051,0.53996417164140226020959130232390,2.2015596549277114733543167450145,0.040331355302008225212163333413335,10737.37395611645760
2006-01-12T00:00+06:00[Asia/Almaty],10962.360352,58.440339785462851327410698709381,-23.505963183116912711336195434279,10889.097237857142857142857142857,10926.404544888160808268179692157,10957.0867722,11041.427236203174603174603174603,11011.424610688978773116292011252,124.39061570391407701048743917366,34.147501885712558814804215855034,57.692272048211852510351091122,0.53081055602493287521235196137992,1.1873092409679737252100913421755,-0.016785331958173866959175337479058,10762.2048209071409920
2006-01-13T00:00+06:00[Asia/Almaty],10959.870117,58.189126486500776846571633996709,-24.191393790723999396096283959445,10894.127929785714285714285714286,10931.553094443828376355635016871,10966.1427558,11042.126284423015873015873015874,11003.822787451145968851639642173,80.725302889703794059874521804235,36.661819035374751292580321025195,56.088388703134899173473825454,0.51573326033165491804645016369741,0.64677048791202212398713677521812,-0.032183465349503585693781540997196,10785.049216514569712640
2006-01-17T00:00+06:00[Asia/Almaty],10896.320313,52.041110149761164335012537743170,-41.683309521179666362271529587642,10895.0601285,10926.132666529393241396180470261,10960.461505872727272727272727273,11017.572326280952380952380952382,10971.722975856679813119018178450,27.437095890572185071486446012894,37.749603165960494676672459918101,49.123100991714095942109618894,0.45162322139859046878223032263211,0.11991600467879655603100766392294,-0.024229085920295189205461216678160,10806.06606047340413562880
2006-01-18T00:00+06:00[Asia/Almaty],10854.860352,48.444934428656702358661113802196,-53.095054300124672465620235476813,10900.566615714285714285714285714,10915.167695063332742445720726646,10943.9908028,10974.215291229365079365079365080,10931.210219927071569578706949619,-29.846126118254158711988444254706,1.9338551815434976001540481488408,39.798812009926126194306475782,0.36595367419621790791140515016321,0.71527620606716794341517451770792,0.048246063889411334466196911716774,11047.759766
2006-01-19T00:00+06:00[Asia/Almaty],10880.709961,50.730945617406419903424977678647,-45.980017685798869306418574918303,10906.5987725,10909.866505207435397321541637688,10932.084570527272727272727272727,10929.610652578571428571428571429,10911.793982457479012879215475020,-0.40371740855165496949420461323203,0.14789340295359488406438526624481,34.101986750577419332732834078,0.31355944396096658845716845140957,0.78221714584854497099546724633710,0.092031131945795196626717558129022,11043.15097694
2006-01-20T00:00+06:00[Asia/Almaty],10667.389648,36.390611294206002032962278812201,-98.386159932102008648910803055410,10898.210867857142857142857142857,10872.562373329368412185624242630,10881.3826528,10854.194183423015873015873015873,10813.655332585685273010081057768,-144.95075408912748463780633361142,-36.419838015207773515857095297503,12.233030461907320606311063352,0.11263959016069234770313889868198,-1.0888513817745235900621536855085,0.019989789041634160495007537463477,11039.3305550612
2006-01-23T00:00+06:00[Asia/Almaty],10688.769531,38.273883379648855449134582817685,-92.856060461544679303237279230489,10896.1586915,10844.286551432542501911709580959,10838.472727309090909090909090909,10774.695383803968253968253968254,10752.464921454918329426547627495,-159.17723184406170747033638682200,-50.672287937137692561338983942557,-3.334657222514065064379633388,-0.030740907691848809344930068941072,-0.26807062281315605318404478656403,0.014276661428164935438950727007426,11024.203348498752
2006-01-24T00:00+06:00[Asia/Almaty],10712.219727,40.359613591159155405740703893667,-86.790455870347168896253485834377,10886.502232285714285714285714286,10823.968578442920578032728012994,10804.745383618181818181818181818,10711.120701548412698412698412699,10719.504494337339684066104578503,-121.41188904642390253003385922013,-59.370834115420037498003212389274,-13.622890830279947496768036663,-0.12570035389231678621546119898434,-1.2462922214222946729331730820929,-0.038800092205517239790032204560629,11009.68123019880192
2006-01-25T00:00+06:00[Asia/Almaty],10709.740234,40.204921011073760846409796330123,-87.431799086610354443681041102534,10874.330078214285714285714285714,10806.394986990163565588353147753,10776.015962363636363636363636364,10671.818403465079365079365079365,10696.993865647305834881268117906,-107.45379321082345365848382183343,-59.543890407432476455591041239089,-21.726020410948032645018597487,-0.20064441832611692581821419290062,-1.5662481755855354334320432648512,-0.042944040174946917704401243281416,10995.7399966308498432
2006-01-26T00:00+06:00[Asia/Almaty],10809.469727,48.718776423076542556199553051913,-61.635866693610314028209998787536,10869.138602214285714285714285714,10806.868023914753786278893971213,10770.907173363636363636363636364,10669.754819212698412698412698412,10722.424972745386877695449363132,-52.131199981108574774973628017011,-40.705489586862617158522318095944,-19.871407160349545494659157495,-0.18354008874836567379534081784971,-0.66788880311845342884307874109034,0.033344101989752281807923653179851,10982.356412405615849472
2006-01-27T00:00+06:00[Asia/Almaty],10907.209961,55.418406997772357204630960092297,-36.354474073475326354928666693610,10865.417201571428571428571428571,10822.305245004791665698840810585,10787.823348781818181818181818182,10708.581387166666666666666666666,10781.167815892756259094743144233,18.283563877345749069108274159951,-9.3246197715424837798543655533870,-10.394966064748455985865482969,-0.095959140954775249641383557972106,-0.47539134347128402177255040346488,0.076675728935463326795543561875165,10969.50817154939121549312
2006-01-30T00:00+06:00[Asia/Almaty],10899.919922,54.842895488400526700966731382514,-38.240108378127147071899122984278,10857.418596642857142857142857143,10834.245964542516025120614058938,10804.416796945454545454545454545,10766.538717647619047619047619047,10821.635591285837526251991551276,33.313737737341044614768761944883,-10.054556483341838588331444231712,-3.433484373724828017292946118,-0.031680992134051110612635671038374,-1.0169041221215674180175210050172,0.072352952368910610232970768763710,10957.1738603274155668733952
2006-01-31T00:00+06:00[Asia/Almaty],10864.860352,52.043722461598214380377444263286,-47.308582209109647172937800590066,10846.938616214285714285714285714,10838.955870305205867527498001630,10815.725781381818181818181818182,10821.437914032539682539682539683,10837.327605005602654078903778641,11.317160573514899904125329540953,-5.5410786232986747359760388104673,-0.736978839461588970938138636,-0.0067988904272296063569665257604401,-1.3324130139427570714161771906973,0.041838025473973825413468256592541,10945.332921554318944198459392
2006-02-01T00:00+06:00[Asia/Almaty],10953.950195,57.921057844170335986434155509041,-23.886708690191202096720858109931,10840.546456571428571428571428571,10856.647304873635734504014942513,10843.804918381818181818181818182,10878.669715857936507936507936508,10883.812469488228174171393938989,42.218406895311407119735385988125,16.101993316994315233358219448410,8.490948628573275248733629085,0.078270890921342677949882307210947,-0.81034742358817613507061766257927,0.042199985193886238927351167837371,10661.150391
2006-02-02T00:00+06:00[Asia/Almaty],10851.980469,50.319553776080889420902981855140,-42.441317623178538625918421877244,10832.662179214285714285714285714,10855.929330123845621485447890305,10851.542471690909090909090909091,10910.482518126984126984126984127,10876.612079718643307461798769189,-0.28574908434324837032172382439212,-4.1546098061891592151706415763710,7.489706267306307375767133540,0.069039479657847537529139029722069,-1.0068988744733429832064692193399,-0.0098983438492621986403055243506642,10667.27878944
2006-02-03T00:00+06:00[Asia/Almaty],10793.620117,46.553819275446258650990290301621,-56.768566111703402887753492737982,10820.787179214285714285714285714,10846.343297335561679478805087474,10849.191406309090909090909090909,10909.878610265079365079365079365,10847.948733424843926037462714732,-51.077815421485476099154585845306,23.526371166490794820092692812493,1.964377690617869894650840313,0.018114247991273488749424248498726,-1.5168975382484452849287356203438,-0.050723867133164595402345434510304,10672.9354206912
2006-02-06T00:00+06:00[Asia/Almaty],10798.269531,46.894788403788210654956412816360,-55.251232000509418574945006349816,10813.783551928571428571428571429,10838.947333283936805527935972726,10845.390589490909090909090909091,10885.998293329365079365079365079,10829.029152489261952082571236850,-58.161597594162150291312103200450,21.065050491867967110665348565218,-2.016076091011166497096950606,-0.018596835123230126206780191295599,-0.89985223619958390259557708360110,-0.075645457985643604960085553594538,10678.478919317376
2006-02-07T00:00+06:00[Asia/Almaty],10749.759766,43.758092609126634364790483949591,-71.082371400120648813427998979779,10806.276367214285714285714285714,10825.226169086408065872916718138,10830.778906309090909090909090909,10845.795471376984126984126984127,10796.448526945967073746371667029,-69.317939897109024144596133069257,6.8896237123966898648229152258432,-8.981414853358575262573054253,-0.082898677949205038240442611139662,-0.96823526597129639425139239230261,-0.14012072938425563157830338282246,10683.91154797102848
2006-02-08T00:00+06:00[Asia/Almaty],10858.620117,51.584422971413838107009973298485,-35.555846137184252660961123800560,10804.698521214285714285714285714,10830.363699534652978943983176554,10835.277468054545454545454545455,10823.721222373015873015873015873,10816.437806032452656774143824159,-21.710489186697887640034732351597,22.860326182439669716118548124864,-5.652220187353170156085922452,-0.052161423803982153127021667055664,-0.20301840669567683185485105680964,-0.13154487809578763475674340897282,10689.2355240516079104
2006-02-09T00:00+06:00[Asia/Almaty],10883.349609,53.178373292695072143264697223145,-27.959799204240622185120449091043,10820.124232714285714285714285714,10838.515377913937136233316185797,10841.565394109090909090909090909,10821.284046261111111111111111111,10840.929874251332499851121587711,52.805811539898212870454131492839,12.820608343835299024837774881232,-1.006741013846334962795727335,-0.0092876881729719565398155809159680,2.0244874156302122920259526269439,-0.18265688035958635273698358116864,10694.453020610575752192
2006-02-10T00:00+06:00[Asia/Almaty],10919.049805,55.458178450066408783552604918909,-16.449263381762820757955678201860,10836.572823714285714285714285714,10850.905289773331423276399953698,10853.000994309090909090909090909,10838.055809672222222222222222223,10872.643808290222776355645229827,58.212763773625030063166905747266,2.3024917014499829166088670108154,5.492231136494876196594310722,0.050641050800007026134187241435437,2.1544133151354033063209471870500,-0.12405905069270681415882894681182,10699.60935081836423714816
2006-02-13T00:00+06:00[Asia/Almaty],10892.320313,53.363114934235935204498000522791,-25.511008035564101308176014659408,10849.437151285714285714285714286,10857.276831808203512162396204001,10859.361416981818181818181818182,10858.846753346031746031746031746,10884.547782496007665859969653813,63.354612379666154472374710183884,-1.4240592547363476196255438038326,8.389161737058561353679793095,0.077327390532411575976100459044725,1.6812629930103001144311759130891,-0.12778378212350688372387340172320,10704.6625544219969524051968
2006-02-14T00:00+06:00[Asia/Almaty],11028.389648,61.364609886598558721077876360712,-5.7284796891724457027817053632636,10872.197823714285714285714285714,10883.601880453095280180153773354,10890.599893454545454545454545455,10904.600089169047619047619047619,10946.187861671914898154135582779,148.86317759521677532268271043649,25.766117838063375645463095580280,21.417767572405511644128117781,0.19717735724077543451087178721551,2.9753234629201371533471313138107,-0.075910257283215998456700509654158,10709.614693953557013357092864
2006-02-15T00:00+06:00[Asia/Almaty],11058.969727,62.904963483274546761815842009700,-2.9511879035532488337401874922569,10890.019252285714285714285714286,10910.581549152619083903852602634,10924.425124363636363636363636364,10964.482032901587301587301587302,11001.420462525214258017749207257,168.32668767453237605450408648231,18.227551327994459410646383543109,33.820724114943373098140608701,0.31094481766198276615936281382151,2.3081613279955485831206121291726,-0.045863700517691250516681197560426,10723.13729371541473282280914944
2006-02-16T00:00+06:00[Asia/Almaty],11120.679688,65.862738626166790883013258144647,-0.020903190531983928031253159506886,10905.267089928571428571428571429,10942.904339744523841034406582411,10967.560902145454545454545454545,11034.835229308730158730158730159,11063.680448549631186339721041092,185.30364522372820041665805690815,50.139951984969122050266401504731,48.075450783712998689527881579,0.44126852540497874089770174526363,1.9571432819509836150663974552236,0.0032776182092105230243131469519322,10743.873470132489848853440600474
2006-02-17T00:00+06:00[Asia/Almaty],11115.320313,65.375203442404768783510228141804,-4.2177819025706112362360061569705,10920.652832142857142857142857143,10969.429874091520173846097774561,11004.836807763636363636363636364,11093.682200562698412698412698413,11103.933331751536536531513011856,174.65578448567279182186118120981,66.618738479179410055294140499310,58.268287053732357758397371728,0.53402460030427704016524995446608,1.9761648942506790647594631016776,0.095636516636052812302876860521855,10774.024373801890660945165352436
2006-02-21T00:00+06:00[Asia/Almaty],11069.05957,61.166367401372375471415347976551,-17.789637945295054850822244285531,10935.238490571428571428571428571,10984.757519615901685945273870430,11027.852574727272727272727272727,11128.160730108730158730158730159,11111.866388443181553338001384031,143.84671396427785066203671137457,51.627359670421080398711869821499,61.899785692024079099950465060,0.56669955061098724331212960424339,1.8794463194587777063404634176747,0.092955562594550504238169622630594,10809.816955921701594850648817192
2006-02-22T00:00+06:00[Asia/Almaty],11137.169922,64.763278115042859142625100057654,-5.2216503092836999653289171952424,10948.325613928571428571428571429,11008.205581521147581001433284149,11058.3285868,11153.979456786507936507936507937,11141.692068111825998348233763253,141.75827426975752753379712626481,71.200786659482228808349003712077,69.472870702742390351109415783,0.63510895219181770938515505410700,1.6726361151763480334137122667463,0.13269095957428234478437330125371,10849.531264931097403468570959129
2006-02-23T00:00+06:00[Asia/Almaty],11069.219727,58.901734636426909569950031759445,-21.342319503932917179432563847168,10963.842703785714285714285714286,11017.592373133278722620497953814,11069.406196945454545454545454545,11159.433208014285714285714285715,11133.572515389883919022590122819,102.68486383340631944611823310514,41.852133634070418471634355872014,69.193957412533176253663697178,0.63200072545019872819430371664321,2.0018397436354619373578233077448,0.12018896534474740613083042538335,10892.882044160743766982971024851
2006-02-24T00:00+06:00[Asia/Almaty],11061.849609,58.285547728389058435087773153966,-23.090824187451922525562551260082,10983.001953214285714285714285714,11024.401178651235842387564560407,11075.314701818181818181818181818,11147.611289522222222222222222223,11122.296899920596440159895440005,70.352647602901937216290733154055,36.740502342411824327805340198465,67.598970835730707324926591697,0.61695894069815597869818399919007,2.4850744151865910994799558777171,0.094006191588671419070161638564928,10930.163714298239639605355081372
2006-02-27T00:00+06:00[Asia/Almaty],11097.549805,60.444165629468898050106451110791,-14.621223034723233435118084547536,11004.379115642857142857142857143,11035.654813474122636147741652455,11084.468696872727272727272727273,11131.535302067460317460317460318,11126.115214230835019360104626729,88.214758909905487655032641059766,36.740502342411824327805340198465,68.426857719025289440937447734,0.62392117675568162465273956978296,2.7715577309939995792090587333942,0.057021037608388770101107174590169,10962.225950616486090060605369980
